EpisodeId,Word,Occurrences
63,cops,1
63,part,3
63,wardrobe,2
63,burrito,1
63,believe,3
63,convinced,1
63,Seven,1
63,Love,1
63,phoneLily,1
63,bed,3
63,matter,1
63,street,1
63,store,1
63,light,1
63,apartmentTed,2
63,remembers,1
63,bet,1
63,God,3
63,turned,1
63,slap,1
63,talking,2
63,say,6
63,need,8
63,seen,3
63,Riiiggghhhttt,1
63,clearly,1
63,sell,12
63,Do,2
63,Them,2
63,mostly,1
63,solyou,1
63,Couple,1
63,After,1
63,Da,1
63,take,3
63,forces,1
63,With,1
63,Hall,1
63,blue,1
63,play,1
63,sure,1
63,Off,2
63,Weinstein,1
63,though,1
63,syllable,2
63,knew,1
63,y,1
63,said,2
63,mouth,1
63,Isn,1
63,nothing,2
63,The,7
63,gallery,1
63,proud,2
63,m,22
63,sale,3
63,professional,1
63,FLASHBACK,13
63,left,1
63,painting,20
63,fact,2
63,shop,1
63,Web,1
63,walking,1
63,show,1
63,Had,1
63,colors,2
63,planning,1
63,veterinarians,1
63,bedroom,1
63,Has,1
63,find,2
63,We,9
63,Woman,4
63,testicles,1
63,Something,2
63,ruin,1
63,going,9
63,believing,1
63,Pookie,1
63,adequate,1
63,Kandinsky,1
63,local,1
63,hope,1
63,wearing,1
63,sweetie,6
63,get,6
63,H,1
63,stop,4
63,kind,2
63,Stella,1
63,feels,1
63,wedding,1
63,happiest,1
63,silk,2
63,runs,1
63,Because,1
63,artist,3
63,ever,1
63,married,1
63,Anyway,2
63,worried,1
63,bag,2
63,bad,1
63,stuff,5
63,x,2
63,bought,2
63,steal,2
63,husband,1
63,view,1
63,insane,1
63,art,4
63,honesty,1
63,hardwood,1
63,frame,4
63,canine,1
63,see,4
63,computer,1
63,desperate,2
63,Mama,1
63,Dogs,1
63,best,3
63,Good,2
63,Somebody,1
63,closet,1
63,That,14
63,lots,1
63,movie,1
63,away,2
63,Mm,1
63,horrible,1
63,probably,1
63,July,1
63,champagne,1
63,sold,1
63,uh,3
63,King,1
63,apartmentLily,1
63,Daddy,1
63,attention,1
63,AngelesMarshall,1
63,boss,1
63,job,2
63,spare,1
63,news,1
63,BarBarney,1
63,come,2
63,kitchen,1
63,c,1
63,Dumpster,1
63,last,2
63,joke,1
63,barely,1
63,display,1
63,Yes,4
63,com,5
63,fix,1
63,comes,1
63,Would,1
63,address,1
63,Hey,8
63,pop,1
63,hollow,1
63,na,1
63,tons,1
63,cabBarney,1
63,Lily,72
63,late,1
63,bums,1
63,grand,1
63,three,2
63,But,9
63,Hello,1
63,much,2
63,damn,2
63,combined,1
63,Anton,1
63,threw,3
63,wants,1
63,life,2
63,gay,1
63,Sock,1
63,thousand,4
63,else,1
63,hmm,1
63,kids,1
63,specifically,1
63,worked,2
63,painter,2
63,And,7
63,tank,1
63,look,3
63,Marshall,51
63,Boots,1
63,air,1
63,strangest,1
63,weren,1
63,Pulling,2
63,Wait,2
63,Jacobs,1
63,ve,7
63,century,1
63,almost,1
63,dumped,1
63,site,2
63,hardware,1
63,ecstasy,1
63,Kids,3
63,Ashley,1
63,You,19
63,disappear,1
63,around,1
63,shirt,1
63,anymore,1
63,things,1
63,CWOKs,1
63,amn,1
63,Stop,3
63,Bear,1
63,strange,1
63,big,2
63,party,1
63,gets,1
63,composition,1
63,week,2
63,About,1
63,oil,1
63,Room,2
63,screw,1
63,I,132
63,drink,1
63,artwork,1
63,moment,1
63,flew,1
63,impeccable,1
63,totally,3
63,kept,1
63,whole,1
63,Is,2
63,well,2
63,It,17
63,thought,1
63,idiot,1
63,without,2
63,Have,2
63,In,7
63,nomore,1
63,bumping,1
63,meet,1
63,watching,1
63,mind,1
63,Thank,1
63,streetLily,1
63,moments,1
63,money,8
63,Labor,1
63,lilyandmarshallselltheirstuff,1
63,thanks,1
63,Fourth,1
63,n,2
63,yes,1
63,neuterings,1
63,begin,1
63,Gay,1
63,OPENING,1
63,thinking,6
63,Friday,1
63,contractor,3
63,Heroin,1
63,pitiful,1
63,real,4
63,sick,1
63,Oh,19
63,Did,1
63,Of,1
63,couple,2
63,charityfolks,1
63,game,1
63,know,14
63,mom,1
63,world,1
63,bit,4
63,walk,1
63,Who,3
63,Talk,1
63,apart,1
63,showing,1
63,like,12
63,Los,1
63,sAbby,1
63,OF,7
63,Dr,8
63,Whatever,1
63,shapes,1
63,Are,4
63,night,2
63,hung,1
63,pried,1
63,mode,1
63,Man,15
63,Fine,2
63,Happens,1
63,Again,1
63,sketch,1
63,right,11
63,Marc,1
63,spring,2
63,Since,1
63,back,2
63,alive,1
63,oh,3
63,hair,3
63,Seriously,1
63,pathetically,1
63,candy,1
63,critique,1
63,home,3
63,supportive,1
63,Whoa,2
63,Honey,1
63,community,1
63,pet,1
63,decision,1
63,Men,1
63,reinvest,1
63,thank,4
63,everything,1
63,Hi,3
63,Let,1
63,dating,2
63,Abby,43
63,He,9
63,khaki,1
63,run,1
63,Look,1
63,Straight,1
63,lose,1
63,Um,1
63,pressure,1
63,Uh,5
63,super,1
63,throw,1
63,Been,1
63,passionate,1
63,rare,1
63,cowboy,4
63,months,1
63,favorite,2
63,Kreutzer,1
63,stand,1
63,importantly,1
63,farmers,1
63,Really,6
63,garbage,2
63,No,6
63,primal,1
63,getting,1
63,d,3
63,artists,1
63,vultures,1
63,stare,1
63,Unless,1
63,Exam,2
63,Lawrence,3
63,aren,2
63,museum,2
63,people,1
63,Ooh,2
63,fast,1
63,kidding,3
63,Amy,1
63,start,1
63,Cookie,1
63,lot,3
63,triplets,1
63,Come,2
63,happy,1
63,bagged,1
63,building,3
63,buy,3
63,CanadaGirl,1
63,offer,2
63,becoming,1
63,Well,10
63,girlfriends,1
63,idea,2
63,uncle,1
63,dead,1
63,trying,3
63,true,1
63,buying,1
63,pull,6
63,made,3
63,wish,1
63,morning,1
63,Ted,56
63,us,2
63,um,2
63,CREDITS,1
63,veterinarian,1
63,today,3
63,They,2
63,cake,1
63,emotional,1
63,piece,3
63,called,2
63,yelled,3
63,gone,1
63,sometimes,2
63,classic,2
63,taste,1
63,dog,1
63,How,2
63,single,1
63,aw,1
63,girlfriend,3
63,plan,1
63,Fudgie,1
63,rainbow,5
63,Champagne,1
63,TV,1
63,fixing,1
63,percent,1
63,matching,1
63,afford,1
63,details,1
63,appartmentTed,1
63,tie,1
63,trash,2
63,Lifelong,1
63,nice,3
63,poor,1
63,Country,1
63,Later,2
63,stay,1
63,chance,1
63,important,2
63,ruthlessly,1
63,friends,1
63,ago,1
63,land,1
63,happening,2
63,wife,3
63,came,1
63,Yeah,17
63,hello,2
63,hikes,1
63,As,2
63,At,8
63,Aw,1
63,time,4
63,push,2
63,sensibility,1
63,original,2
64,code,1
64,forget,1
64,scratch,3
64,hats,1
64,sleep,1
64,Saint,1
64,go,10
64,saved,1
64,row,1
64,testudine,2
64,vet,1
64,apartment,1
64,buddy,1
64,detergent,1
64,Scotch,1
64,Exactly,1
64,young,1
64,nose,1
64,finally,2
64,xenografts,1
64,skip,1
64,Not,2
64,sorry,3
64,sent,2
64,Jeez,1
64,worse,2
64,anytng,1
64,vegan,1
64,every,1
64,awful,1
64,hemp,1
64,Welcome,1
64,minute,1
64,pilgrim,1
64,Just,1
64,Kiddie,2
64,marry,1
64,laying,1
64,brother,5
64,leave,1
64,thir,1
64,Go,7
64,guy,7
64,enjoy,1
64,talked,1
64,says,1
64,regret,1
64,ten,2
64,bleeding,1
64,Actually,1
64,second,1
64,picked,1
64,Suit,1
64,even,2
64,stressful,1
64,giving,1
64,weren,1
64,Mmm,1
64,waiting,1
64,international,1
64,learned,1
64,Stinson,1
64,ever,1
64,told,3
64,lactating,1
64,full,1
64,Mm,1
64,unprofessional,1
64,never,4
64,giant,3
64,hours,1
64,making,1
64,My,4
64,change,2
64,wait,1
64,box,2
64,boy,2
64,great,1
64,kids,1
64,daughter,3
64,ahead,1
64,changed,4
64,experience,1
64,proud,2
64,Gentle,2
64,amount,1
64,opinion,1
64,weird,2
64,mistake,2
64,sticking,1
64,love,8
64,family,2
64,tuxedo,1
64,When,2
64,feelings,3
64,bro,1
64,fake,1
64,Bob,1
64,market,1
64,would,5
64,illegal,1
64,hospital,2
64,dude,1
64,two,3
64,Think,1
64,asses,1
64,call,4
64,card,1
64,taken,1
64,tell,4
64,today,1
64,pencil,1
64,diamond,1
64,females,1
64,knows,1
64,Kennedy,1
64,started,1
64,brings,1
64,phone,2
64,American,1
64,So,11
64,broke,7
64,glad,1
64,town,1
64,hour,1
64,car,6
64,ride,2
64,getting,2
64,sucks,4
64,Mosby,3
64,anywhere,1
64,Our,1
64,Your,4
64,beautiful,1
64,crazy,3
64,embarrassing,1
64,give,5
64,awesome,1
64,boned,1
64,involve,1
64,heard,1
64,something,3
64,want,15
64,sharp,1
64,keep,2
64,huge,1
64,conversation,1
64,six,3
64,scotch,1
64,machine,1
64,amazing,1
64,Why,4
64,A,7
64,okay,2
64,plans,2
64,attend,1
64,may,1
64,burrowing,1
64,earlier,1
64,Can,3
64,Alaska,1
64,Will,2
64,Continue,1
64,blood,1
64,coming,2
64,date,2
64,guys,6
64,man,1
64,classroom,1
64,realized,2
64,morphine,1
64,remember,4
64,light,1
64,ego,1
64,crawling,1
64,talk,3
64,What,13
64,Barney,13
64,infested,1
64,office,1
64,soon,1
64,years,4
64,brain,2
64,looks,2
64,byI,1
64,still,1
64,Flatter,1
64,March,1
64,Exchange,1
64,ll,8
64,Here,1
64,actually,2
64,better,1
64,window,2
64,willing,1
64,orange,2
64,weeks,2
64,happened,6
64,fool,1
64,violating,1
64,someone,1
64,Bar,1
64,disrespectful,1
64,knocking,1
64,locusts,1
64,rake,1
64,break,4
64,mention,1
64,She,2
64,Mother,1
64,brothers,3
64,Robin,2
64,Forget,1
64,name,1
64,pregnant,1
64,always,1
64,didn,6
64,hatchet,1
64,went,1
64,side,1
64,bone,1
64,mean,2
64,turtle,1
64,Dude,1
64,Except,1
64,oil,1
64,Which,2
64,Don,3
64,happen,2
64,SiScratchawan,1
64,really,4
64,large,1
64,gon,1
64,rude,1
64,Very,2
64,since,1
64,re,28
64,got,10
64,cause,1
64,Springsteen,2
64,This,9
64,million,1
64,boobs,2
64,guess,2
64,Leaving,1
64,small,1
64,abnormally,1
64,put,2
64,wanted,3
64,certified,1
64,aisle,1
64,BTW,1
64,Ugh,1
64,xenograft,1
64,waiter,1
64,gallons,1
64,could,4
64,messages,1
64,terrible,1
64,honest,2
64,thing,6
64,place,1
64,isn,2
64,think,7
64,first,4
64,Even,1
64,feel,2
64,There,3
64,Please,1
64,one,8
64,sympathy,1
64,bitch,1
64,another,1
64,wasn,2
64,hear,1
64,sounds,4
64,fight,1
64,Ever,1
64,hood,1
64,little,3
64,Wasn,1
64,Okay,7
64,Paintings,1
64,top,1
64,Cheers,1
64,Uncle,2
64,listed,1
64,passed,1
64,hundred,1
64,friend,1
64,eyes,2
64,building,1
64,relationship,2
64,explanation,1
64,huh,1
64,took,5
64,Miracle,6
64,wisdom,1
64,forward,1
64,part,1
64,believe,2
64,boyfriend,1
64,kind,1
64,Scratchy,2
64,gotten,2
64,beg,1
64,bed,1
64,matter,2
64,See,1
64,future,1
64,loves,1
64,flashes,1
64,Yocould,1
64,bet,1
64,ran,1
64,God,6
64,mind,1
64,lice,7
64,spent,2
64,talking,2
64,say,10
64,buried,1
64,need,4
64,breakfast,1
64,saw,1
64,Do,1
64,paramedics,1
64,responsible,1
64,contact,1
64,chest,1
64,internal,1
64,take,2
64,They,1
64,Everything,3
64,toughest,1
64,play,1
64,sure,3
64,pain,1
64,electric,1
64,eggs,1
64,knew,1
64,salmon,1
64,Lucy,1
64,cerebro,2
64,y,1
64,Good,1
64,mouth,1
64,The,1
64,pencils,2
64,Egypt,1
64,mushy,1
64,Float,1
64,m,25
64,dog,1
64,definitely,1
64,everything,2
64,If,4
64,liberate,1
64,came,3
64,Everybody,1
64,saying,3
64,visitor,1
64,random,1
64,Suits,1
64,subtle,1
64,rough,1
64,fine,3
64,Worth,1
64,cell,1
64,We,15
64,situations,1
64,going,7
64,pretty,3
64,wearing,1
64,handle,1
64,get,14
64,watch,2
64,coast,1
64,Stella,8
64,wedding,3
64,invited,1
64,continuum,1
64,course,3
64,Anyway,2
64,morning,3
64,twice,1
64,bad,3
64,stuff,2
64,common,1
64,grab,1
64,tanker,1
64,set,1
64,concert,1
64,cynical,1
64,Diamond,1
64,canine,2
64,see,4
64,decided,1
64,sec,1
64,flashed,1
64,surgery,1
64,best,2
64,said,5
64,Run,2
64,destiny,1
64,That,10
64,Aww,3
64,away,3
64,enough,1
64,won,1
64,horrible,1
64,July,1
64,kangaroo,2
64,bought,1
64,MacLaren,1
64,Securities,1
64,job,5
64,cut,1
64,come,4
64,accident,5
64,country,1
64,taking,1
64,marrying,1
64,whole,4
64,asked,1
64,comes,1
64,Jell,1
64,point,1
64,sweet,2
64,Mr,1
64,Hey,12
64,walk,1
64,laugh,1
64,Lily,2
64,speak,1
64,kindergarten,1
64,complication,1
64,asks,1
64,Get,3
64,But,5
64,beer,1
64,much,4
64,damn,1
64,jackass,3
64,meeting,1
64,wants,2
64,dry,2
64,life,11
64,lived,1
64,Adams,1
64,turned,1
64,hmm,1
64,figured,1
64,understand,1
64,spin,1
64,former,1
64,And,14
64,look,3
64,Funland,2
64,Marshall,7
64,near,1
64,ain,3
64,Who,1
64,behavior,1
64,many,1
64,fun,1
64,Wait,1
64,Fish,1
64,procedure,1
64,cab,8
64,constipated,1
64,seven,2
64,ve,10
64,dumped,1
64,Airport,1
64,good,11
64,watched,1
64,ready,1
64,You,28
64,seem,1
64,Longer,2
64,funny,1
64,different,1
64,anymore,2
64,things,2
64,make,2
64,metaphorical,1
64,trip,2
64,Excuse,1
64,big,4
64,boiled,1
64,barefoot,1
64,Then,2
64,I,141
64,forgotten,1
64,effect,1
64,moment,3
64,thisappened,1
64,changing,1
64,totally,1
64,kid,1
64,Those,1
64,kept,1
64,bondage,1
64,Is,3
64,Mind,1
64,It,10
64,T,1
64,Son,1
64,cheer,1
64,without,2
64,experimental,1
64,corner,1
64,bastards,1
64,corporate,1
64,left,4
64,money,3
64,Vatican,1
64,thanks,1
64,Fourth,1
64,yes,1
64,glue,1
64,death,1
64,thinking,2
64,hated,2
64,drunk,2
64,day,3
64,parents,1
64,humping,2
64,save,1
64,hat,1
64,By,1
64,gave,1
64,real,1
64,tests,2
64,around,1
64,emergency,1
64,Oh,18
64,Did,3
64,Of,1
64,itches,1
64,fridge,1
64,possibly,1
64,five,1
64,know,20
64,mom,1
64,desk,1
64,Ow,3
64,Or,1
64,like,12
64,d,4
64,Eriksen,2
64,Bravo,1
64,ring,2
64,miracle,5
64,Are,4
64,hung,1
64,claw,1
64,nice,1
64,Fine,1
64,attorney,1
64,right,9
64,old,4
64,West,1
64,back,14
64,dead,1
64,hair,1
64,All,2
64,unless,1
64,bore,1
64,blade,1
64,Speaking,1
64,Listen,1
64,Was,1
64,decision,1
64,Met,1
64,Hi,3
64,Let,3
64,scalp,2
64,Nothing,1
64,dating,2
64,He,8
64,eating,1
64,Look,1
64,business,1
64,rub,1
64,Nicholson,1
64,Up,1
64,O,1
64,chart,1
64,Um,3
64,broken,1
64,Uh,4
64,br,1
64,Grab,1
64,exciting,1
64,super,2
64,Hello,3
64,sister,2
64,Jimmy,1
64,working,2
64,anything,2
64,oh,1
64,spilled,1
64,months,4
64,Kids,2
64,breakup,6
64,Marley,1
64,miracles,4
64,No,12
64,tofu,1
64,Two,1
64,freaked,1
64,promise,1
64,tiny,2
64,apologize,1
64,next,1
64,arcade,1
64,weekend,1
64,long,3
64,kidding,3
64,Anthony,1
64,way,6
64,suit,5
64,biggest,1
64,Hup,1
64,November,1
64,Lice,2
64,Bryan,1
64,head,4
64,downstairs,1
64,January,1
64,Well,7
64,yeah,1
64,heat,1
64,crank,1
64,alive,2
64,trying,2
64,true,1
64,count,1
64,made,4
64,romantic,1
64,places,1
64,Commission,1
64,Ted,17
64,us,1
64,um,3
64,taught,1
64,uh,4
64,resuscitating,1
64,minutes,1
64,called,3
64,Sir,4
64,later,1
64,Scratchawan,3
64,Six,1
64,doesn,1
64,How,3
64,together,3
64,home,1
64,muffins,2
64,work,1
64,girl,3
64,Hewitt,2
64,hit,1
64,Handle,1
64,idiot,1
64,na,1
64,reality,1
64,details,1
64,boob,2
64,Man,1
64,Like,1
64,Shift,1
64,problems,1
64,April,1
64,chance,2
64,important,3
64,Amsterdam,2
64,friends,4
64,died,1
64,ago,3
64,happening,2
64,Ah,1
64,tricks,1
64,lot,1
64,Am,1
64,Yeah,13
64,walked,1
64,As,2
64,Aw,1
64,time,5
64,push,2
64,serious,1
64,Fourscore,1
64,Apparently,2
65,code,2
65,foul,1
65,known,1
65,Does,1
65,sleep,3
65,go,4
65,follow,1
65,flashback,2
65,Bye,1
65,hate,2
65,Today,1
65,looking,3
65,apartment,11
65,uphold,1
65,seriously,1
65,Slut,1
65,Wookiee,2
65,asking,1
65,Hi,1
65,Not,1
65,sorry,3
65,Now,2
65,ingredient,1
65,busy,1
65,woman,3
65,worse,1
65,song,1
65,every,3
65,fall,1
65,cook,3
65,continued,1
65,roving,1
65,room,5
65,tickets,1
65,entire,1
65,school,3
65,went,1
65,Just,3
65,sluggish,1
65,marry,3
65,fewer,1
65,standards,1
65,leave,2
65,p,1
65,team,2
65,Go,2
65,guy,6
65,He,8
65,George,1
65,pretend,3
65,booty,2
65,Actually,1
65,second,4
65,journalistic,1
65,even,4
65,stands,1
65,mister,1
65,crust,1
65,issues,1
65,goes,4
65,new,5
65,ever,2
65,filled,1
65,told,2
65,body,2
65,full,2
65,reporter,1
65,never,7
65,met,2
65,slow,1
65,let,3
65,English,1
65,sexy,1
65,stares,1
65,My,3
65,teacher,1
65,wait,3
65,great,4
65,male,2
65,teeth,1
65,Deal,2
65,shift,1
65,leaves,2
65,experience,1
65,popcorn,1
65,Flashback,2
65,makes,1
65,fantastic,1
65,love,13
65,family,2
65,When,1
65,bogeyman,1
65,feelings,3
65,defense,1
65,bimbos,2
65,apply,3
65,glance,1
65,Dale,3
65,Star,10
65,would,3
65,baby,1
65,give,1
65,texting,1
65,two,3
65,sports,1
65,masturbating,1
65,camera,1
65,call,4
65,calm,1
65,wondering,1
65,Coming,1
65,hiding,1
65,tell,8
65,today,1
65,nephews,1
65,knows,1
65,started,1
65,getting,1
65,Should,1
65,Eve,1
65,hurt,1
65,phone,5
65,So,8
65,olive,1
65,hold,1
65,topic,1
65,word,2
65,Can,2
65,hour,2
65,work,3
65,flu,1
65,pour,1
65,obvious,1
65,thin,2
65,making,3
65,ta,2
65,root,1
65,Your,2
65,beautiful,2
65,heart,1
65,crazy,1
65,bent,1
65,plate,1
65,awesome,1
65,confused,5
65,fiving,1
65,high,4
65,heard,1
65,something,7
65,want,17
65,offense,1
65,Hidden,1
65,compatible,1
65,needs,2
65,end,1
65,goal,1
65,conversation,1
65,country,1
65,theStar,1
65,Who,1
65,Molly,1
65,Christmas,1
65,hot,1
65,answer,1
65,Promise,2
65,intelligent,1
65,Why,3
65,A,2
65,Don,2
65,tried,1
65,may,2
65,stop,2
65,insecure,1
65,lab,1
65,Will,1
65,Benji,1
65,wrong,1
65,coming,1
65,Passionate,1
65,guys,1
65,response,1
65,Fortress,1
65,man,4
65,All,1
65,maybe,1
65,st,2
65,used,1
65,Luke,1
65,fan,1
65,dream,1
65,talk,2
65,wine,1
65,What,27
65,Barney,89
65,help,2
65,peck,1
65,womanizing,1
65,brain,1
65,looks,3
65,hell,1
65,still,5
65,perfect,1
65,style,1
65,group,1
65,personal,1
65,Where,1
65,ll,5
65,actually,6
65,better,3
65,feel,2
65,window,2
65,Harris,3
65,choose,2
65,mail,1
65,pesto,1
65,Wait,2
65,dad,2
65,Kids,1
65,return,1
65,fling,1
65,cover,1
65,number,1
65,Because,2
65,She,12
65,kiss,1
65,half,1
65,Robin,52
65,continuum,1
65,easily,1
65,cable,1
65,sophomore,1
65,coping,2
65,always,2
65,drop,2
65,someone,3
65,Thanks,1
65,h,1
65,shocking,1
65,CREDITSTed,1
65,mean,3
65,begged,1
65,weight,1
65,hard,1
65,Dude,2
65,yeah,2
65,related,1
65,taught,1
65,Which,1
65,year,3
65,meth,1
65,morning,2
65,insurance,1
65,really,8
65,exclamation,1
65,try,2
65,gon,3
65,network,1
65,driving,1
65,space,2
65,mitts,1
65,cameras,1
65,Wars,10
65,rd,2
65,re,21
65,laid,1
65,stuff,2
65,health,1
65,hilarious,1
65,got,3
65,Hold,1
65,cause,3
65,shows,3
65,Leia,1
65,This,2
65,jackasses,1
65,million,2
65,little,5
65,completely,2
65,imaging,1
65,grandma,1
65,ask,3
65,wanted,1
65,inappropriate,1
65,alarmingly,1
65,Yankees,1
65,scary,1
65,baseman,1
65,unresolved,1
65,language,1
65,teleprompter,3
65,could,2
65,terrible,1
65,times,3
65,thing,4
65,period,2
65,isn,1
65,swing,1
65,think,7
65,waitress,1
65,first,1
65,Even,1
65,already,3
65,grade,2
65,There,2
65,scene,5
65,one,8
65,bitch,1
65,delicious,1
65,wasn,4
65,carry,1
65,scissors,1
65,thick,2
65,firsts,1
65,tomorrow,1
65,prank,1
65,guess,1
65,long,2
65,Okay,4
65,caught,2
65,slept,1
65,girls,1
65,name,2
65,noticed,1
65,storm,1
65,friend,1
65,Boyfriend,1
65,interests,1
65,eyes,2
65,B,1
65,kids,1
65,way,1
65,relationship,1
65,happily,1
65,exactly,1
65,screwing,1
65,took,1
65,dentist,1
65,overdrive,1
65,If,1
65,believe,3
65,haven,2
65,boyfriend,4
65,Beautiful,1
65,loved,1
65,kind,2
65,b,2
65,aah,1
65,Bogeyman,2
65,shower,1
65,matter,1
65,See,2
65,didn,3
65,loves,1
65,Sweet,3
65,poisoning,1
65,feeling,1
65,Yankee,2
65,vacant,1
65,sees,2
65,God,2
65,trusting,1
65,mine,2
65,spent,1
65,ant,1
65,talking,1
65,say,2
65,need,4
65,Got,1
65,One,3
65,saw,1
65,clearly,1
65,alive,1
65,Do,2
65,afraid,2
65,ideas,1
65,mechanism,1
65,couch,3
65,also,1
65,Barman,1
65,take,3
65,They,5
65,jabbers,1
65,glasses,1
65,lily,2
65,quarterback,1
65,sure,1
65,Off,1
65,Wish,1
65,knew,1
65,Lucy,1
65,falls,1
65,Good,1
65,plan,1
65,plenty,1
65,pleasure,1
65,The,7
65,appear,1
65,unencumbered,1
65,boys,2
65,touchy,1
65,later,3
65,m,35
65,disease,1
65,Are,2
65,part,2
65,compactor,1
65,left,3
65,painting,1
65,screan,1
65,saying,2
65,walking,1
65,Han,1
65,show,1
65,chances,2
65,bimbo,1
65,anyway,1
65,bring,1
65,corner,1
65,next,1
65,find,1
65,We,6
65,pause,1
65,based,1
65,stair,1
65,Something,1
65,nervous,2
65,behind,3
65,ball,1
65,junior,1
65,going,13
65,York,1
65,pretty,2
65,girlie,1
65,local,2
65,Campbell,1
65,hit,2
65,sweetie,1
65,get,5
65,de,1
65,watch,3
65,lucky,3
65,bear,1
65,Stella,42
65,interviews,1
65,longest,1
65,words,3
65,wedding,1
65,feely,1
65,Turd,1
65,freaking,1
65,Right,2
65,bar,4
65,Help,1
65,course,1
65,New,1
65,officially,1
65,motorboat,1
65,tuned,1
65,bad,5
65,stupid,3
65,cleavage,1
65,x,2
65,grab,1
65,steam,1
65,Me,1
65,passionate,1
65,see,5
65,decided,1
65,college,1
65,close,2
65,lightful,1
65,best,1
65,said,1
65,That,13
65,movie,11
65,please,1
65,favor,1
65,enough,1
65,Devito,1
65,probably,1
65,neither,1
65,To,3
65,recently,1
65,Johnson,2
65,opening,1
65,Sometimes,2
65,job,3
65,apartmentTed,1
65,news,3
65,debt,1
65,come,2
65,legit,1
65,floats,1
65,Mets,1
65,accident,1
65,last,1
65,restaurant,5
65,joke,6
65,taking,2
65,barely,1
65,Delightful,1
65,minds,1
65,protection,1
65,Delicious,1
65,hated,1
65,wingwoman,1
65,baseball,1
65,wheels,1
65,whole,5
65,asked,2
65,comes,2
65,Then,1
65,Death,1
65,Would,1
65,point,1
65,color,3
65,sweet,3
65,Prude,1
65,Hey,2
65,dudes,1
65,Rhinoceros,1
65,likes,1
65,drilled,2
65,Peanuts,1
65,Lily,37
65,speak,1
65,kindergarten,1
65,described,1
65,cavities,1
65,Get,1
65,But,5
65,mark,4
65,secret,1
65,basil,1
65,staring,2
65,woke,1
65,threw,1
65,life,3
65,lived,2
65,fire,1
65,kisses,1
65,face,1
65,else,1
65,finished,1
65,figured,1
65,understand,1
65,watches,5
65,catch,1
65,rocking,1
65,present,3
65,And,9
65,tonight,5
65,Old,1
65,look,5
65,since,1
65,Classic,1
65,Marshall,36
65,match,1
65,Year,1
65,fun,3
65,voice,2
65,TV,1
65,Any,1
65,Gross,1
65,seven,1
65,Busy,1
65,ve,6
65,engaged,1
65,leans,2
65,sleeping,3
65,good,7
65,owes,1
65,seen,5
65,comparative,1
65,You,34
65,funny,2
65,Around,1
65,things,2
65,make,5
65,Stop,2
65,Bear,2
65,read,1
65,Of,1
65,gets,2
65,oil,1
65,nin,3
65,sickness,1
65,I,138
65,hang,2
65,yesterday,1
65,hand,1
65,garlic,1
65,characters,1
65,Yes,4
65,kid,1
65,kept,1
65,Akira,1
65,Is,2
65,cheek,1
65,well,2
65,It,17
65,ocean,1
65,thought,5
65,person,1
65,solve,1
65,greatest,1
65,In,1
65,Girl,1
65,usual,1
65,summer,1
65,watching,2
65,legendary,1
65,unemployment,2
65,moments,1
65,rest,1
65,Sunday,1
65,kill,1
65,followed,1
65,yet,1
65,blow,1
65,Be,2
65,listen,1
65,thinking,2
65,marrying,3
65,drive,1
65,day,6
65,belongs,1
65,easy,1
65,News,3
65,smart,1
65,On,1
65,Last,1
65,around,3
65,Oh,7
65,Did,1
65,big,1
65,possible,1
65,Morning,1
65,early,1
65,Billy,1
65,game,1
65,know,23
65,world,1
65,bit,1
65,mythology,1
65,lady,1
65,d,1
65,OK,2
65,like,15
65,gift,1
65,Show,1
65,follows,1
65,Kurosawa,1
65,either,1
65,night,2
65,hung,1
65,chick,1
65,uncuff,1
65,Fine,1
65,right,7
65,old,1
65,deal,2
65,people,3
65,back,1
65,dead,1
65,Mark,2
65,hair,1
65,urgent,1
65,Seriously,1
65,Chewy,1
65,mighty,1
65,table,2
65,home,1
65,Champagne,1
65,scares,2
65,gross,1
65,Mostly,1
65,channel,1
65,daddy,1
65,ice,1
65,everything,3
65,floss,1
65,rehabilitating,1
65,Let,2
65,Nothing,4
65,happened,2
65,laughing,1
65,everybody,1
65,felt,1
65,eating,1
65,Look,2
65,dental,1
65,lefty,1
65,Scoop,1
65,step,1
65,losing,1
65,peep,1
65,super,2
65,Sounds,1
65,First,4
65,playroom,1
65,actual,1
65,anything,2
65,package,1
65,afternoons,1
65,universe,1
65,months,1
65,favorite,4
65,practical,1
65,luck,2
65,road,1
65,Really,4
65,ladies,1
65,lied,1
65,No,7
65,owe,1
65,son,1
65,promise,1
65,Stadium,1
65,End,2
65,Stay,1
65,ringsBarney,1
65,Lucas,1
65,flying,1
65,question,4
65,beer,2
65,fast,1
65,kidding,1
65,start,1
65,appears,1
65,lot,2
65,Come,2
65,Tune,1
65,happy,1
65,pounded,1
65,bus,1
65,brand,1
65,Well,2
65,reminds,1
65,hear,3
65,Bimbos,5
65,trying,1
65,true,1
65,eat,2
65,wood,1
65,chiropractor,1
65,whether,1
65,wish,1
65,Ted,68
65,us,2
65,planet,1
65,convince,1
65,acting,1
65,Damn,1
65,problem,1
65,fact,1
65,minutes,1
65,called,4
65,ah,1
65,escape,1
65,moved,1
65,doesn,2
65,dog,1
65,How,3
65,single,2
65,McKenzie,1
65,hobbies,2
65,girlfriend,1
65,watched,1
65,moves,1
65,girl,2
65,film,1
65,cream,1
