EpisodeId,Character,Actor
190,Lily Aldrin,Alyson Hannigan
190,Daphne,Sherri Shepherd
190,Cassie,Anna Camp
190,Reverend Robert Lowell,Edward Herrmann
190,Sophia,India de Beaufort
190,Knight Templar,Michael Rider
190,Cassie's Dad,Joe O'Connor
190,Waiter,Rob Gleeson
190,Lucky Guy Wesley,Joshua Hoover
190,Grace,Skyler Vallo
190,Restaurant Patron (uncredited),Larry Gevirtz
190,Narrator (voice) (uncredited),Bob Saget
191,Ted Mosby,Josh Radnor
191,Marshall Eriksen,Jason Segel
191,Robin Scherbatsky,Cobie Smulders
191,Tracy McConnell (credit only),Cristin Milioti
191,Barney Stinson,Neil Patrick Harris
191,Lily Aldrin,Alyson Hannigan
191,Daphne,Sherri Shepherd
191,Hamish,Rhys Darby
191,Daughter,Lyndsy Fonseca
191,Son,David Henrie
191,Woman,Lindsey Alley
191,Captain Dearduff,David Grammer
191,Bellhop (as Tre Moye),Tré Moyé
191,Pedestrian (uncredited),Laura Bedwell-Young
191,Waiter (uncredited),Rob Gleeson
191,Maid (uncredited),Donna Pieroni
191,Marcus Eriksen (uncredited),Ned Rolsma
191,Narrator (voice) (uncredited),Bob Saget
192,Ted Mosby,Josh Radnor
192,Marshall Eriksen,Jason Segel
192,Robin Scherbatsky,Cobie Smulders
192,Tracy McConnell,Cristin Milioti
192,Barney Stinson,Neil Patrick Harris
192,Lily Aldrin,Alyson Hannigan
192,Daphne,Sherri Shepherd
192,Loretta Stinson,Frances Conroy
192,Cassie,Anna Camp
192,Clint,Harry Groener
192,Virginia Mosby,Cristine Rose
192,Curtis,Roger Bart
192,Daughter,Lyndsy Fonseca
192,Linus,Robert Belushi
192,Son,David Henrie
192,Waiter,Rob Gleeson
192,Narrator (voice) (uncredited),Bob Saget
193,Ted Mosby,Josh Radnor
193,Marshall Eriksen,Jason Segel
193,Robin Scherbatsky,Cobie Smulders
193,Tracy McConnell,Cristin Milioti
193,Barney Stinson,Neil Patrick Harris
193,Lily Aldrin,Alyson Hannigan
193,Hammond Druthers,Bryan Cranston
193,Toby,Christine Donlon
193,Eddie,Michael Edwin
193,Maitre 'd,Kevin Fabian
193,Elaine Edelstein,Sarah Karges
193,Meredith,Stephanie Lynn
193,Madeline,Angela Sprinkle
193,Jukebox Girl (uncredited),Val Emanuel
193,Narrator (voice) (uncredited),Bob Saget
194,Ted Mosby,Josh Radnor
194,Marshall Eriksen,Jason Segel
194,Robin Scherbatsky,Cobie Smulders
194,Tracy McConnell (credit only),Cristin Milioti
194,Barney Stinson,Neil Patrick Harris
194,Lily Aldrin,Alyson Hannigan
194,Jerry Whitaker,John Lithgow
194,Daphne,Sherri Shepherd
194,Loretta Stinson,Frances Conroy
194,James Stinson,Wayne Brady
194,Sam Gibbs,Ben Vereen
194,Billy Zabka,William Zabka
194,Ranjit,Marshall Manesh
194,Cheryl Whitaker,Nancy Lenehan
194,State Trooper Malloy,Bruno Amato
194,Linus,Robert Belushi
194,Bellhop (as Tre Moye),Tré Moyé
194,Spa Attendant,Elizabeth Pan
194,Claude,Napoleon Ryan
194,Shandra (as Kyla-Drew Simmons),Kyla Drew Simmons
194,Police Officer,Jermaine Alexander
194,Son (uncredited),Shane Giedraitis
194,Billy's Mom (voice) (uncredited),Gita Isak
194,Narrator (voice) (uncredited),Bob Saget
195,Ted Mosby,Josh Radnor
195,Marshall Eriksen,Jason Segel
195,Robin Scherbatsky,Cobie Smulders
195,Tracy McConnell (credit only),Cristin Milioti
195,Barney Stinson,Neil Patrick Harris
195,Lily Aldrin,Alyson Hannigan
195,Gus,Lin-Manuel Miranda
195,Simon,James Van Der Beek
195,Lisa,Camille Guaty
195,Bus Driver,Christopher Darga
195,Daughter,Lyndsy Fonseca
195,Son,David Henrie
195,Old Lady,Marcia Ann Burrs
195,Grumpy Man,Michael C. Mahon
195,Thug,Alfred Rubin Thompson
195,Girl in the Pink Sweater (uncredited),Becca Dietz
195,Carlotta the Waitress (uncredited),Ashley Leilani
195,Narrator (voice) (uncredited),Bob Saget
196,Ted Mosby,Josh Radnor
196,Marshall Eriksen,Jason Segel
196,Robin Scherbatsky,Cobie Smulders
196,Tracy McConnell (credit only),Cristin Milioti
196,Barney Stinson,Neil Patrick Harris
196,Lily Aldrin,Alyson Hannigan
196,James Stinson,Wayne Brady
196,Alan Thicke,Alan Thicke
196,Security Guard,Patrick Hancock
196,Louise Poirier,Victoria Boa
196,Norman Breakey,Jeff Kueppers
196,Dr. Frederick Banting,Lawrence Larsen
196,Guy,Luc Radu
196,Woman,Natalie Harlan West
196,Rehearsal Guest (uncredited),Monica Giraldo
196,Guy (uncredited),Andy Park
196,Narrator (voice) (uncredited),Bob Saget
197,Ted Mosby,Josh Radnor
197,Marshall Eriksen,Jason Segel
197,Robin Scherbatsky,Cobie Smulders
197,Tracy McConnell,Cristin Milioti
197,Barney Stinson,Neil Patrick Harris
197,Lily Aldrin,Alyson Hannigan
197,Darren,Andrew Rannells
197,Linus,Robert Belushi
197,Bigfoot,Angus Mclellan
197,James Stinson (archive footage) (uncredited),Wayne Brady
197,Loretta Stinson (archive footage) (uncredited),Frances Conroy
197,Old Sailor Guy (uncredited),David Grammer
197,Narrator (voice) (uncredited),Bob Saget
197,Sam Gibbs (archive footage) (uncredited),Ben Vereen
198,Ted Mosby,Josh Radnor
198,Marshall Eriksen,Jason Segel
198,Robin Scherbatsky,Cobie Smulders
198,Tracy McConnell (credit only),Cristin Milioti
198,Barney Stinson,Neil Patrick Harris
198,Lily Aldrin,Alyson Hannigan
198,Himself - Boyz II Men,Wanya Morris
198,Himself - Boyz II Men,Shawn Stockman
198,Himself - Boyz II Men,Nathan Morris
198,Karina,Stacy Keibler
198,Nora,Nazanin Boniadi
198,Meg,April Bowlby
198,Shannon,Katie Walder
198,Shelly,Eva Amurri Martino
198,Carl,Joe Nieves
198,Linus,Robert Belushi
198,Quilter #1,Juanita Guzman
198,Mrs. Douglas,Barbara Perry
198,Chinese Boy,Dat Pham
198,Kung Fu Instructor,Adam Wang
198,Old Man,Ping Wu
198,Office Worker (uncredited),Kyle Cartieri
198,Young Man (uncredited),Kenzo Lee
198,Narrator (voice) (uncredited),Bob Saget
199,Ted Mosby,Josh Radnor
199,Marshall Eriksen,Jason Segel
199,Robin Scherbatsky,Cobie Smulders
199,Tracy McConnell,Cristin Milioti
199,Barney Stinson,Neil Patrick Harris
199,Lily Aldrin,Alyson Hannigan
199,Greg,Mark Derwin
199,Linus,Robert Belushi
199,Young Man,Kenzo Lee
199,Animal Trainer,David Mattey
199,Narrator (voice) (uncredited),Bob Saget
199,Shannon (uncredited),Katie Walder
200,Ted Mosby,Josh Radnor
200,Marshall Eriksen,Jason Segel
200,Robin Scherbatsky,Cobie Smulders
200,Tracy McConnell,Cristin Milioti
200,Barney Stinson,Neil Patrick Harris
200,Lily Aldrin,Alyson Hannigan
200,Cindy,Rachel Bilson
200,Kelly,Ahna O'Reilly
200,Darren,Andrew Rannells
200,Curtis,Roger Bart
200,Linus,Robert Belushi
200,Mitch,Adam Paul
200,Louis,Lou Ferrigno Jr.
200,Bar Patron (uncredited),Sherilyn Henderson
200,Bar Patron (uncredited),Jenna Osterlund
200,Narrator (voice) (uncredited),Bob Saget
201,Ted Mosby,Josh Radnor
201,Marshall Eriksen,Jason Segel
201,Robin Scherbatsky,Cobie Smulders
201,Tracy McConnell (credit only),Cristin Milioti
201,Barney Stinson,Neil Patrick Harris
201,Lily Aldrin,Alyson Hannigan
201,Stella Zinman,Sarah Chalke
201,Victoria,Ashley Williams
201,Jeanette Peterson,Abby Elliott
201,Marvin Eriksen Sr.,Bill Fagerbakke
201,Justin,Brian McElhaney
201,Kyle,Nick Kocher
201,Tim Gunn,Tim Gunn
201,Captain Dearduff,Matt Walsh
201,Virginia Mosby,Cristine Rose
201,Curtis,Roger Bart
201,Julie,Amaris Davidson
201,Young Ted,Sawyer Ever
201,Shelly,Alexandra Siegel
201,Operator,Alex Staggs
201,Burly Guy (uncredited),Benjamin Byron Davis
201,Strip Club Patron (uncredited),Nick Norrece Phillips
201,Narrator (voice) (uncredited),Bob Saget
202,Ted Mosby,Josh Radnor
202,Marshall Eriksen,Jason Segel
202,Robin Scherbatsky,Cobie Smulders
202,Tracy McConnell,Cristin Milioti
202,Barney Stinson,Neil Patrick Harris
202,Lily Aldrin,Alyson Hannigan
202,Robin Scherbatsky Sr.,Ray Wise
202,Linus,Robert Belushi
202,Daughter,Lyndsy Fonseca
202,Son,David Henrie
202,Little Boy,Dexter Cross
202,Photographer,Sharline Liu
202,Chef Budi,Stephen Grove Malloy
202,Mother,Mariangela Pagan
202,Marvin Eriksen,Spencer Ralston
202,Young Penny Mosby,Katie Silverman
202,Campaign Worker (uncredited),Richard Par
202,Wedding Guest (uncredited),Ryan Philbin
202,Narrator (voice) (uncredited),Bob Saget
203,Ted Mosby,Josh Radnor
203,Marshall Eriksen,Jason Segel
203,Robin Scherbatsky,Cobie Smulders
203,Tracy McConnell,Cristin Milioti
203,Barney Stinson,Neil Patrick Harris
203,Lily Aldrin,Alyson Hannigan
203,Genevieve Scherbatsky,Tracey Ullman
203,Jed Mosely,Chris Kattan
203,Curtis,Roger Bart
203,Katie Scherbatsky,Lucy Hale
203,Narshall,Jon Heder
203,Grandma,Barbara Nathanson
203,Narrator (voice) (uncredited),Bob Saget
204,Ted Mosby,Josh Radnor
204,Marshall Eriksen,Jason Segel
204,Robin Scherbatsky,Cobie Smulders
204,Tracy McConnell (credit only),Cristin Milioti
204,Barney Stinson,Neil Patrick Harris
204,Lily Aldrin,Alyson Hannigan
204,Genevieve Scherbatsky,Tracey Ullman
204,Mickey Aldrin,Chris Elliott
204,The Captain,Kyle MacLachlan
204,Becky,Laura Bell Bundy
204,Ranjit,Marshall Manesh
204,Judy Eriksen,Suzie Plakson
204,Billy Zabka,William Zabka
204,Linus,Robert Belushi
204,Daughter,Lyndsy Fonseca
204,Son,David Henrie
204,EZ Mart Clerk (uncredited),Christopher Aber
204,Loretta Stinson (archive footage) (uncredited),Frances Conroy
204,Narrator (voice) (uncredited),Bob Saget
205,Ted Mosby,Josh Radnor
205,Marshall Eriksen,Jason Segel
205,Robin Scherbatsky,Cobie Smulders
205,Tracy McConnell,Cristin Milioti
205,Barney Stinson,Neil Patrick Harris
205,Lily Aldrin / Jasmine,Alyson Hannigan
205,Gary Blauman,Taran Killam
205,James Stinson,Wayne Brady
205,Billy Zabka,William Zabka
205,Carl,Joe Nieves
205,Steph (as Emily C. Chang),Emily Chang
205,Steve Henry (The Blitz),Jorge Garcia
205,Jeanette Peterson,Abby Elliott
205,Kevin,Kal Penn
205,Ranjit,Marshall Manesh
205,Patrice,Ellen D. Williams
205,Zoey Pierson,Jennifer Morrison
205,Scooter,David Burtka
205,Sandy Rivers,Alexis Denisof
205,Blahblah,Abigail Spencer
205,Tom,Jai Rodriguez
205,Carl's Son,Steven Thomas Capp
205,Louis,Lou Ferrigno Jr.
205,Cathy,Gail King
205,Bitterman,Peter Michael McGowan
205,Photographer (uncredited),Jush Allen
205,Narrator (voice) (uncredited),Bob Saget
206,Ted Mosby,Josh Radnor
206,Marshall Eriksen,Jason Segel
206,Robin Scherbatsky,Cobie Smulders
206,Tracy McConnell,Cristin Milioti
206,Barney Stinson,Neil Patrick Harris
206,Lily Aldrin,Alyson Hannigan
206,Sam Gibbs,Ben Vereen
206,James Stinson,Wayne Brady
206,Robin Sr.,Ray Wise
206,Patrice,Ellen D. Williams
206,Genevieve Scherbatsky,Tracey Ullman
206,Loretta Stinson,Frances Conroy
206,Ranjit,Marshall Manesh
206,Jerry Whitaker,John Lithgow
206,Cheryl,Nancy Lenehan
206,Billy Zabka,William Zabka
206,Tim Gunn,Tim Gunn
206,Gary Blauman,Taran Killam
206,Daughter,Lyndsy Fonseca
206,Son,David Henrie
206,Wedding Guest (uncredited),Richard Michael Egan
206,Narrator (voice) (uncredited),Bob Saget
207,Ted Mosby,Josh Radnor
207,Marshall Eriksen,Jason Segel
207,Robin Scherbatsky,Cobie Smulders
207,Tracy McConnell,Cristin Milioti
207,Barney Stinson,Neil Patrick Harris
207,Lily Aldrin,Alyson Hannigan
207,Bernice,Judith Drake
207,Guest (uncredited),Julia Martin
207,Wedding Guest (uncredited),Brian Mizula
208,Marshall Eriksen,Jason Segel
208,Lily Aldrin,Alyson Hannigan
208,Barney Stinson,Neil Patrick Harris
208,Robin Scherbatsky,Cobie Smulders
208,Ted Mosby,Josh Radnor
208,Tracy McConnell,Cristin Milioti
208,Bernice,Judith Drake
208,Jim Nantz,Jim Nantz
208,Daughter,Lyndsy Fonseca
208,Son,David Henrie
208,Sexy Girl #2,Justene Alpert
208,Sexy Girl #1,Brooke Lynn Howard
208,22 Year Old Guy,Patrick Kang
208,Young Penny,Kerrigan Milker
208,Nurse,Saudia Rashed
208,Erin (as Alexandria Skaltsounis),Alexandria Sounis
208,Girl,Courtney Hope Turner
208,Young Son (uncredited),Jaeden Bettencourt
